oid	schema	name	identity_args	return_type	prokind	provolatile	prosecdef	owner	proconfig	language	prosrc_md5	prosrc_len	proacl
28149	public	get_inventory_report	p_from_date timestamp with time zone, p_to_date timestamp with time zone	TABLE(product_id uuid, product_name text, sku text, current_stock integer, total_inputs bigint, total_outputs bigint, sale_price numeric, cost_price numeric, total_sale_amount numeric, total_cost_amount numeric, profit numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	1df805cf94f6665d84c487a85355f444	1480	postgres=X/postgres,service_role=X/postgres
28171	public	get_inventory_report	p_store_id uuid, p_from_date timestamp with time zone, p_to_date timestamp with time zone	TABLE(product_id uuid, product_name text, sku text, current_stock numeric, total_inputs numeric, total_outputs numeric, sale_price numeric, cost_price numeric, total_sale_amount numeric, total_cost_amount numeric, profit numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	7fd7706c6fb8ca2aa88377da3fc3a931	1839	postgres=X/postgres,service_role=X/postgres
28152	public	get_inventory_with_costs	p_store_id uuid	TABLE(id uuid, name text, sku text, category text, quantity numeric, cost_price numeric, selling_price numeric, total_cost numeric, profit_per_unit numeric, image_url text)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	d3b284b7417fe3b12aaaa7416c4b2ad9	658	postgres=X/postgres,service_role=X/postgres
133402	public	get_low_stock_count	p_store_id uuid	bigint	FUNCTION	v	true	postgres	search_path=public	sql	234151e02bb41dafc4066fed737f8bbd	257	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
47075	public	get_my_role		text	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	80f57711b48479b855bc1f0ccfc120af	239	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
23014	public	get_my_sales	p_search_query text, p_status text, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_min_amount numeric, p_max_amount numeric, p_sort_column text, p_sort_direction text, p_limit integer, p_offset integer	TABLE(id uuid, created_at timestamp with time zone, status text, total_amount numeric, total_count bigint, total_amount_sum numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	a70a6120c82368a2897bc1baf4460811	1832	postgres=X/postgres,service_role=X/postgres
28159	public	get_my_sales	p_search_query text, p_status text, p_payment_method text, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_min_amount numeric, p_max_amount numeric, p_sort_column text, p_sort_direction text, p_limit integer, p_offset integer	TABLE(id uuid, created_at timestamp with time zone, status text, payment_method text, total_amount numeric, total_count bigint, total_amount_sum numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	97b0b8ef904b34390245244df512fa9f	1955	postgres=X/postgres,service_role=X/postgres
28160	public	get_my_sales_summary	p_period text	TABLE(total_billed numeric, transaction_count bigint, average_ticket numeric, total_cash numeric, total_transfer numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	c85d2ae5b987c510bdc85edfde0cb66e	1221	postgres=X/postgres,service_role=X/postgres
79124	public	get_new_academy_cards	p_user_id uuid, p_limit integer	SETOF learning_cards	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	f159affec024fa1218bcadd586ca7756	213	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132041	public	get_or_create_product_cost_sheet	p_product_id uuid, p_store_id uuid, p_template_id text, p_modalidad text, p_pdf_format text	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	ac244dee7d683865d6985f5ca84e386d	2134	postgres=X/postgres,service_role=X/postgres
133830	public	get_paginated_products	p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer	TABLE(id uuid, name text, description text, sku text, barcode text, barcode_type text, price numeric, precio_empresa numeric, cost_price numeric, image_url text, category text, unit_of_measure text, supplier text, created_at timestamp with time zone, updated_at timestamp with time zone, stock_current numeric, cost_average numeric, min_stock numeric, store_id uuid, is_active boolean, visible_en_tienda boolean, price_visible boolean, stock_visible boolean, on_promotion boolean, price_currency text, has_movements boolean, total bigint, is_complete boolean)	FUNCTION	v	true	postgres	search_path=public	plpgsql	bac90acd20987aae68d0fd1ad4b7e847	2013	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
142661	public	get_paginated_products_v2	p_limit integer, p_offset integer, p_store_id uuid, p_search_term text, p_category text, p_sort_key text, p_sort_dir text, p_stock_filter text, p_active_filter text	TABLE(id uuid, name text, sku text, barcode text, barcode_type text, category text, price numeric, precio_empresa numeric, precio_empresa_currency text, price_currency text, cost_price numeric, min_stock numeric, image_url text, description text, unit_of_measure text, supplier text, stock_current numeric, cost_average numeric, store_id uuid, is_active boolean, has_movements boolean, visible_en_tienda boolean, price_visible boolean, stock_visible boolean, on_promotion boolean, created_at timestamp with time zone, updated_at timestamp with time zone, is_complete boolean, total_count bigint)	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	700216efd15f7f10230415f9f9abf18a	4554	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
132723	public	get_product_cost_analysis	p_product_id uuid, p_store_id uuid	TABLE(receipt_id uuid, receipt_date timestamp with time zone, quantity integer, unit_cost double precision, service_type text, service_amount numeric, total_cost numeric, unit_cost_final numeric)	FUNCTION	v	true	postgres	search_path=pg_catalog, public, pg_temp	sql	fe8ddd14ce11f3c4dda16c50529181c9	836	postgres=X/postgres,service_role=X/postgres
28163	public	get_product_stock_ledger	p_product_id uuid, p_store_id uuid	TABLE(created_at timestamp with time zone, movement_type text, reference_id text, quantity_change numeric, entry numeric, exit numeric, running_balance numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	1af45ff56869ed7445099b53dc350363	747	postgres=X/postgres,service_role=X/postgres
59843	public	get_product_stock_ledger_paginated	p_product_id uuid, p_store_id uuid, p_limit integer, p_offset integer	TABLE(movement_id uuid, created_at timestamp with time zone, movement_type text, reference_id text, reference_doc text, quantity_change numeric, entry numeric, exit numeric, balance_after numeric, unit_cost numeric, total_count bigint)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	13e7905bad2f4a5eaa7057f5ab27fe83	5425	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
24207	public	get_product_variants_counts		TABLE(product_id uuid, count bigint)	FUNCTION	v	true	postgres	search_path=public, extensions	sql	8754dd9e9d813b606ee5f40d33b0542b	99	postgres=X/postgres,service_role=X/postgres
142663	public	get_products_for_pos	p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer	TABLE(id uuid, name text, description text, sku text, price numeric, cost_price numeric, image_url text, category text, unit_of_measure text, supplier text, created_at timestamp with time zone, updated_at timestamp with time zone, stock_current numeric, cost_average numeric, min_stock integer, store_id uuid, is_active boolean, has_movements boolean, product_variants jsonb, price_currency text, barcode text, barcode_type text, visible_en_tienda boolean, precio_empresa numeric, precio_empresa_currency text, on_promotion boolean)	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	73092e43bf8ad36970bfcf4c98f5fcb5	2606	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
132197	public	get_products_for_reception	p_store_id uuid, p_search_term text, p_page integer, p_page_size integer	TABLE(id uuid, name text, sku text, barcode text, cost_price numeric, price numeric, unit_of_measure text, stock_current numeric, min_stock numeric, is_active boolean, total_count bigint)	FUNCTION	v	true	postgres	search_path=pg_catalog, public, pg_temp	plpgsql	d12230218f4025b0e7c3ebc935c9dc74	906	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
130870	public	get_profit_report	p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_limit integer	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	daba0a4059ff8584bdaf8367a198329d	971	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138306	public	get_purchases_book	p_store_id uuid, p_year integer, p_month integer	TABLE(receipt_number text, receipt_date timestamp with time zone, supplier text, total_cost numeric, paid_amount numeric, payment_status text)	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	7232b3b1632e3bd5b39e89fb4dd15a3a	573	postgres=X/postgres,service_role=X/postgres
136513	public	get_reorder_suggestions	p_store_id uuid, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	73a8995ad6f63b1f5d926d6478e5e1e0	1601	postgres=X/postgres,service_role=X/postgres
138305	public	get_sales_book	p_store_id uuid, p_year integer, p_month integer	TABLE(invoice_number text, transaction_date timestamp with time zone, customer_name text, total_amount numeric, taxable_base numeric, tax_amount numeric, payment_method text, status text)	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	20aa4de2cf6e67829dcedf183664409c	604	postgres=X/postgres,service_role=X/postgres
51380	public	get_sales_since_last_closure	p_store_id uuid	TABLE(total_sales numeric, total_cash numeric, total_transfer numeric, last_closure_at timestamp with time zone)	FUNCTION	s	true	postgres	search_path=public, extensions	plpgsql	c9f43cfecf9af01b0ff47b184b27f792	2815	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132401	public	get_store_analytics_advanced	p_store_id uuid, p_start_date date, p_end_date date, p_days integer	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	934338f1fd51711130a9d22e980a1219	14519	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
137575	public	get_table_writable_columns	p_table_name text	text[]	FUNCTION	v	true	postgres	search_path=public	sql	f115613521751b8874966d5f0edef7d5	220	postgres=X/postgres,service_role=X/postgres,costpro_snapshot_restorer=X/postgres
138307	public	get_tax_report	p_store_id uuid, p_year integer, p_month integer	jsonb	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	a0d02672c3c03b47e10459641e8ed7a9	1834	postgres=X/postgres,service_role=X/postgres
138146	public	get_tenant_cash_report	p_tenant_id uuid, p_start_date timestamp with time zone, p_end_date timestamp with time zone	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	2e263f95ea31bfc1d3094ec3489ba499	2761	postgres=X/postgres,service_role=X/postgres
138147	public	get_tenant_sales_summary	p_tenant_id uuid, p_days integer	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	5457b3a01f32ee18b89c023b9872978a	1636	postgres=X/postgres,service_role=X/postgres
142035	public	get_transactions	p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer	TABLE(id uuid, created_at timestamp with time zone, total_amount numeric, status text, payment_method text, subtotal numeric, discount_value numeric, store_id uuid, seller_id uuid, seller_name text, cash_amount numeric, transfer_amount numeric, zelle_amount numeric, sale_currency text, sale_exchange_rate numeric, completed_at timestamp with time zone, customer_name text, invoice_number text)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	e26ba2e3459c8d3723e02506b55e26cf	1263	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
59842	public	get_transactions_with_profit	p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer	TABLE(id uuid, created_at timestamp with time zone, total_amount numeric, status text, payment_method text, subtotal numeric, discount_value numeric, store_id uuid, seller_id uuid, seller_name text, total_cost numeric, profit numeric, margin_percentage numeric)	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	fb63f56d2e27f09e8812dfbe7519d6a3	2330	postgres=X/postgres,service_role=X/postgres
49875	public	get_transferable_stores	p_user_id uuid, p_current_store_id uuid	SETOF stores	FUNCTION	v	true	postgres	search_path=public	plpgsql	bfd8a24b449402e1ec6d06199942a333	1071	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
130868	public	get_transfers	p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_status text, p_limit integer	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	c33a8f1fa0db4e5970569870b682cfec	1420	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
132940	public	get_usage_forecast		TABLE(o_metric_type text, o_service text, o_today_usage double precision, o_avg_daily_7d double precision, o_month_so_far double precision, o_projected_monthly double precision, o_monthly_limit double precision, o_projected_pct double precision, o_unit text, o_threshold_warning integer, o_threshold_risk integer, o_threshold_critical integer)	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	4b256a97c922c96ce2456f20979b132e	2503	postgres=X/postgres,service_role=X/postgres
132924	public	get_usage_summary	p_hours integer	TABLE(metric_type text, service text, total_count bigint, total_sum double precision, bucket_count bigint, first_bucket timestamp with time zone, last_bucket timestamp with time zone)	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	e1a0964845532ed51fd662c5bc42541b	448	postgres=X/postgres,service_role=X/postgres
138111	public	get_user_audit_history	p_user_id uuid, p_limit integer, p_offset integer	TABLE(id uuid, created_at timestamp with time zone, performed_by uuid, performed_by_name text, action text, old_values jsonb, new_values jsonb, metadata jsonb)	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	030abfa5e7adcb9823b4a63138f4cd80	628	postgres=X/postgres,service_role=X/postgres
21751	public	get_user_role		user_role	FUNCTION	s	true	postgres	search_path=public, extensions	plpgsql	0cccad3f3f156c6eb8c98f92ce7f51a3	156	postgres=X/postgres,service_role=X/postgres
44368	public	get_users_for_encargado	p_user_id uuid	TABLE(user_id uuid)	FUNCTION	v	false	postgres		plpgsql	3e5c5c70378087c826d51819cb68ad33	216	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
135148	public	get_worker_commission_summary	p_store_id uuid, p_date_from date, p_date_to date	TABLE(worker_id uuid, first_name text, last_name text, ci text, status text, sales_cash numeric, sales_transfer numeric, sales_total numeric, last_payment_date date, last_payment_amount numeric, active_rule_id uuid, active_rule_type text, active_rule_value numeric)	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	b0e2dbb61fc77e3a9f3bf38b55d46ece	2212	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
133916	public	handle_updated_at		trigger	FUNCTION	v	false	postgres		plpgsql	301a884953d37769916294bb60562e05	52	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
21790	public	has_any_role	required_roles user_role[]	boolean	FUNCTION	s	true	postgres	search_path=public, extensions	plpgsql	d84e68029daf07caee08bfe479672eed	488	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
142421	public	has_management_access_as	p_user_id uuid, p_store_id uuid	boolean	FUNCTION	v	true	postgres	search_path=public, pg_temp	sql	ed29082390d6b5e2f48a4e3d2ad41a4a	423	postgres=X/postgres,service_role=X/postgres
54235	public	has_role	p_user_id uuid, p_required_role user_role	boolean	FUNCTION	s	true	postgres	search_path=public, extensions	plpgsql	77f8b069657c75933c68083b66d37557	546	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
54236	public	has_role	p_required_role user_role	boolean	FUNCTION	s	true	postgres	search_path=public, extensions	plpgsql	bd2d1f5a02efd8ff2cf143066ab09331	72	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
38675	public	has_store_access	p_store_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	5c7d310009f60aa864b5b97d00596e48	671	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
136268	public	has_store_access_as	p_user_id uuid, p_store_id uuid	boolean	FUNCTION	v	true	postgres	search_path=public	plpgsql	9844954f9389c7dfd318dbe96f128d54	449	postgres=X/postgres,service_role=X/postgres
131888	public	has_store_role	p_store_id uuid, p_roles text[]	boolean	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	bf4b1761a6ccd80919108301fe94a0e9	224	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
142475	public	has_store_role	p_user_id uuid, p_store_id uuid, p_roles text[]	boolean	FUNCTION	v	true	postgres	search_path=public, pg_temp	sql	53dd721499bf3253b567e3b1372400ee	494	=X/postgres,postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138149	public	has_store_role_as	p_user_id uuid, p_store_id uuid, p_roles text[]	boolean	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	abb566b7f3ce24ee2f0e6dbdb811f2e5	463	postgres=X/postgres,service_role=X/postgres
94972	public	increment_user_usage	p_user_id uuid, p_action_type text, p_limit integer	boolean	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	c7ddc8b7a6f6b8a59c8dddefa6b932b7	824	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
134487	public	int2_dist	smallint, smallint	smallint	FUNCTION	i	false	supabase_admin		c	e28cfd9bdc2bae4a5d31338e45f7cc09	9	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
134489	public	int4_dist	integer, integer	integer	FUNCTION	i	false	supabase_admin		c	70022e3435f9747864cf180d2d97e3dc	9	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
134491	public	int8_dist	bigint, bigint	bigint	FUNCTION	i	false	supabase_admin		c	a73c1806b07543ad4167457378c84df9	9	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
134493	public	interval_dist	interval, interval	interval	FUNCTION	i	false	supabase_admin		c	c2001397d4f589efc976e1f2db79c9ac	13	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
17741	public	is_admin		boolean	FUNCTION	s	true	postgres	search_path=public, pg_temp	plpgsql	d3d5d5f7c3b24201ed6b62a7114bb49f	124	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres,costpro_transaction_adjuster=X/postgres
76874	public	is_admin_check	p_user_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public, extensions	sql	4c6af99e3891159bfbfed588d7008d33	186	postgres=X/postgres,service_role=X/postgres
138374	public	is_admin_with_access	p_store_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public	plpgsql	0015e76b5eb9b2c453cf802a31c6a020	405	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
131886	public	is_global_admin		boolean	FUNCTION	s	true	postgres	search_path=public	sql	134119e5c4cbf5b30c4bcbc5b7277dd7	109	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
53942	public	is_managed_user	p_target_user_id uuid	boolean	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	c66392148dab334051e2adadab15d2d6	429	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
47064	public	is_manager_of_store	p_store_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public, extensions	plpgsql	ae1757889f9cccf8b0e6c5f7bb2ca5e1	251	postgres=X/postgres,service_role=X/postgres
75761	public	is_role_not_changed	p_user_id uuid, p_new_role user_role, p_new_role_id uuid	boolean	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	a345cded52ffe3a5d46bfb257f565ae8	286	postgres=X/postgres,service_role=X/postgres
47076	public	is_store_manager	p_store_id uuid	boolean	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	8a7302dccc00d937e6d7be0e7ef26099	227	postgres=X/postgres,service_role=X/postgres
131887	public	is_store_member	p_store_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public	sql	2402df1bd096b528161256518c804fba	163	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138375	public	is_tenant_member	p_tenant_id uuid	boolean	FUNCTION	s	true	postgres	search_path=public	sql	c4584678c338a9668b3dd5da4c320541	88	postgres=X/postgres,service_role=X/postgres
53941	public	is_user_creator	p_target_user_id uuid	boolean	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	80d0405ebcae6eed1e79b64eabf8c322	136	postgres=X/postgres,service_role=X/postgres
138598	public	link_receipts_to_service	p_service_id uuid, p_receipt_ids jsonb, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	225f2535b283ca51a93e6323c8f04e02	2045	postgres=X/postgres,service_role=X/postgres
143995	public	lock_fiscal_period	p_store_id uuid, p_year integer, p_month integer, p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	aa256949ba2c250a521fdaffbc04140e	1610	postgres=X/postgres,service_role=X/postgres
88135	public	log_audit_event	p_action text, p_payload jsonb, p_store_id uuid	uuid	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	a700956c0e79f8f017550d215d37fa80	1133	postgres=X/postgres,service_role=X/postgres
28126	public	log_transaction_changes		trigger	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	8b1e75fc728c9cbb3da7db0f17ca6d56	743	postgres=X/postgres,service_role=X/postgres
43261	public	manage_user_memberships	p_user_id uuid, p_memberships jsonb	void	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	4ae7bcf18dcf4318c436ef62cf13bf51	2593	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
38673	public	managed_create_store	p_name text, p_address text	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	db00285198d03f496932b480cb2a5947	733	postgres=X/postgres,service_role=X/postgres
88184	public	managed_create_user	p_max_users integer, p_max_stores integer, p_role text, p_full_name text, p_email text, p_creator_id uuid, p_target_user_id uuid, p_store_id uuid, p_memberships jsonb	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	1dcf4b1c3d55ba6fdaaf41bf9ee17b7e	3686	postgres=X/postgres,service_role=X/postgres
138098	public	managed_create_user_v2	p_email text, p_full_name text, p_role user_role, p_plan plan_t, p_store_id uuid, p_memberships jsonb, p_max_stores integer, p_max_users integer, p_target_user_id uuid, p_creator_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	a2156904df665741abf3674f18ee05d2	4110	postgres=X/postgres,service_role=X/postgres
45939	public	managed_delete_product	p_product_id uuid	void	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	d5db3253f0c8ebeb5c500754302dc755	1814	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
79083	public	managed_delete_user	p_user_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	0e2c65659af7fb014621e1daed783942	1090	postgres=X/postgres,service_role=X/postgres
138105	public	managed_reset_password	p_user_id uuid, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	e5abd8d0cadd47bb18cd8dde03780f12	1025	postgres=X/postgres,service_role=X/postgres
138108	public	managed_revoke_membership	p_membership_id uuid, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	619b775d121a2c0015626bf7277ce98b	2116	postgres=X/postgres,service_role=X/postgres
138106	public	managed_soft_delete_user	p_user_id uuid, p_reason text, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	878ba3300a03b50e04b54c135f1c28a1	2410	postgres=X/postgres,service_role=X/postgres
45940	public	managed_toggle_product_active	p_product_id uuid, p_is_active boolean	void	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	c79e4f4e9725d2239ebb6975bac2570c	1355	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138104	public	managed_toggle_user_status	p_user_id uuid, p_is_active boolean, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	05ffab956ee164a7d8732370d11b8a34	1411	postgres=X/postgres,service_role=X/postgres
138107	public	managed_update_membership	p_membership_id uuid, p_role user_role, p_status text, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	b1087fbc071da79b8882fdb2c0bf2209	2222	postgres=X/postgres,service_role=X/postgres
138144	public	managed_update_tenant_plan	p_tenant_id uuid, p_plan plan_t, p_subscription_status text, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	e5ce9f7cb774bf2b3e129c971175840a	1813	postgres=X/postgres,service_role=X/postgres
138103	public	managed_update_user	p_user_id uuid, p_full_name text, p_role user_role, p_role_id uuid, p_is_active boolean, p_max_stores_limit integer, p_max_users_limit integer, p_plan plan_t, p_caller_id uuid	jsonb	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	36212570c073eaef70e10b70a20a236d	3804	postgres=X/postgres,service_role=X/postgres
136485	public	mark_expired_lots	p_store_id uuid	integer	FUNCTION	v	true	postgres	search_path=pg_catalog, public	plpgsql	dc4d95c50913c37487a262826205e224	344	postgres=X/postgres,service_role=X/postgres
138245	public	next_document_number	p_store_id uuid, p_document_type text, p_user_id uuid	text	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	1103141660702711b55f8821e354f896	1856	postgres=X/postgres,service_role=X/postgres
134495	public	oid_dist	oid, oid	oid	FUNCTION	i	false	supabase_admin		c	98f1ff8d3c8373653d6d3a2e298a7eba	8	=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin
70049	public	on_auth_user_created		trigger	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	178d71af951dc50237b3b52acd6d4e2b	2506	postgres=X/postgres,service_role=X/postgres
119653	public	on_pick3_profile_initial_bankroll		trigger	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	b069fe32d378d7c7af25e314db37037a	670	postgres=X/postgres,service_role=X/postgres
136711	public	perform_inventory_adjustment	p_store_id uuid, p_product_id uuid, p_quantity_delta numeric, p_reason text, p_user_id uuid, p_unit_cost_adjustment numeric, p_operation_date timestamp with time zone	jsonb	FUNCTION	v	true	postgres	search_path=public	plpgsql	067685e8c5b503d7573bf821bee89731	2146	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138201	public	prevent_cash_closure_edit		trigger	FUNCTION	v	false	postgres		plpgsql	7315bb7269d8ba63ee799f51515ad9da	261	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
21754	public	prevent_direct_inventory_modification		trigger	FUNCTION	v	true	postgres	search_path=public, extensions	plpgsql	c1f53ddabd1111ff93bb1a07aa9837b4	394	postgres=X/postgres,service_role=X/postgres
138303	public	prevent_fiscal_closing_edit		trigger	FUNCTION	v	false	postgres		plpgsql	bd17f83656ad38ef8b94d61df874ff9e	236	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
138033	public	prevent_hard_delete_profile		trigger	FUNCTION	v	false	postgres		plpgsql	c675cd88b88ef6f559b18db13433e2c3	182	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
21386	public	prevent_inventory_direct_write		trigger	FUNCTION	v	false	postgres	search_path=public, extensions	plpgsql	266eac0032998f7b2ca0ba1ec8ac668b	102	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
25495	public	prevent_negative_inventory		trigger	FUNCTION	v	false	postgres	search_path=public, extensions	plpgsql	406dc1ae83a5e672a3296e86f74b49b3	293	postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres
138589	public	prevent_received_service_edit		trigger	FUNCTION	v	true	postgres	search_path=public, pg_temp	plpgsql	1f8627454df3473e0b2b702a6f45a18e	1940	postgres=X/postgres,service_role=X/postgres
144056	public	prevent_self_privilege_escalation		trigger	FUNCTION	v	false	postgres		plpgsql	2e9f119202e5bfba6965adbd2202b6bc	782	=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres
